district,norm_name,display_name,No_HH_1991,TOT_P_1991,TOT_M_1991,TOT_F_1991,P_06_1991,P_SC_1991,P_ST_1991,P_LIT_1991,TOT_WORK_P_1991,MAINWORK_P_1991,MARGWORK_P_1991,NON_WORK_P_1991,first_census,census_count,census_years_str,No_HH_2001,TOT_P_2001,TOT_M_2001,TOT_F_2001,P_06_2001,P_SC_2001,P_ST_2001,P_LIT_2001,TOT_WORK_P_2001,MAINWORK_P_2001,MARGWORK_P_2001,NON_WORK_P_2001,No_HH_2011,TOT_P_2011,TOT_M_2011,TOT_F_2011,P_06_2011,P_SC_2011,P_ST_2011,P_LIT_2011,TOT_WORK_P_2011,MAINWORK_P_2011,MARGWORK_P_2011,NON_WORK_P_2011
Pune,alandi,Alandi (M),2539.0,10249.0,5601.0,4648.0,1432.0,1082.0,89.0,7012.0,3267.0,2930.0,337.0,6645.0,1991,3,"1991,2001,2011",4383.0,17565.0,9825.0,7740.0,2281.0,1451.0,177.0,12745.0,6154.0,5552.0,602.0,11411.0,7193.0,28645.0,16142.0,12503.0,3552.0,2819.0,485.0,22852.0,10316.0,9772.0,544.0,18329.0
Pune,baramati,Baramati (M),8211.0,44515.0,23148.0,21367.0,6633.0,9704.0,101.0,29468.0,13120.0,13024.0,96.0,31299.0,1991,3,"1991,2001,2011",10413.0,51334.0,26583.0,24751.0,6700.0,10699.0,174.0,37583.0,17161.0,16263.0,898.0,34173.0,11539.0,54415.0,27643.0,26772.0,5684.0,12436.0,324.0,44014.0,19026.0,18103.0,923.0,35389.0
Pune,bhigwan,Bhigwan (Ct),1176.0,6683.0,3427.0,3256.0,1203.0,1166.0,89.0,3908.0,1971.0,1508.0,463.0,4249.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,bhor,Bhor (M),2912.0,15065.0,7722.0,7343.0,2043.0,927.0,214.0,10585.0,4094.0,3751.0,343.0,10628.0,1991,3,"1991,2001,2011",3674.0,17886.0,9136.0,8750.0,2196.0,1201.0,265.0,13720.0,5378.0,4621.0,757.0,12508.0,4059.0,18453.0,9256.0,9197.0,1854.0,1406.0,395.0,15134.0,6435.0,5471.0,964.0,12018.0
Pune,bopkhel,Bopkhel (Ct),1478.0,7094.0,3800.0,3294.0,1309.0,1016.0,1267.0,4570.0,1980.0,1973.0,7.0,5107.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,daund,Daund (M),6294.0,33353.0,17246.0,16107.0,5542.0,7785.0,576.0,22151.0,8875.0,8705.0,170.0,24308.0,1991,4,"1991,2001,2011,2011",8248.0,42204.0,21595.0,20609.0,6040.0,8858.0,779.0,30625.0,11998.0,10522.0,1476.0,30206.0,1518.0,6863.0,3449.0,3414.0,683.0,3593.0,375.0,5335.0,2144.0,1964.0,180.0,4719.0
Pune,dehu,Dehu (Ct),903.0,4639.0,2383.0,2256.0,704.0,959.0,87.0,3307.0,1354.0,1124.0,230.0,3055.0,1991,3,"1991,2001,2011",1116.0,5332.0,2751.0,2581.0,621.0,541.0,96.0,4065.0,1810.0,1529.0,281.0,3522.0,1381.0,6133.0,3178.0,2955.0,660.0,1608.0,57.0,4851.0,2412.0,2112.0,300.0,3721.0
Pune,dehu road,Dehu Road (Cantt.),8135.0,40555.0,21627.0,18928.0,6712.0,6728.0,918.0,26127.0,11958.0,11603.0,355.0,28242.0,1991,3,"1991,2001,2011",9773.0,46921.0,24855.0,22066.0,5983.0,7812.0,1246.0,34267.0,15773.0,14799.0,974.0,31148.0,10634.0,48961.0,25971.0,22990.0,5700.0,10693.0,1370.0,39351.0,18912.0,17815.0,1097.0,30049.0
Pune,dhankawadi,Dhankawadi (Ct),6014.0,27727.0,14590.0,13137.0,4583.0,1237.0,138.0,20893.0,8384.0,8338.0,46.0,19297.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,hadapsar,Hadapsar (Ct),8480.0,39530.0,20781.0,18749.0,6711.0,2433.0,211.0,28275.0,11417.0,10979.0,438.0,27675.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,indapur,Indapur (M),2295.0,12014.0,6222.0,5792.0,1940.0,2202.0,86.0,7552.0,3388.0,3171.0,217.0,8409.0,1991,3,"1991,2001,2011",4137.0,21592.0,11230.0,10362.0,3020.0,3328.0,442.0,14777.0,6221.0,5933.0,288.0,15371.0,5228.0,25515.0,13252.0,12263.0,3027.0,4261.0,345.0,19840.0,8556.0,8108.0,448.0,16959.0
Pune,jejuri,Jejuri (M),1486.0,7758.0,4052.0,3706.0,1212.0,900.0,151.0,5100.0,2683.0,2597.0,86.0,4989.0,1991,3,"1991,2001,2011",2639.0,12000.0,6269.0,5731.0,1743.0,1431.0,173.0,8712.0,4030.0,3862.0,168.0,7970.0,3286.0,14515.0,7347.0,7168.0,1668.0,1900.0,273.0,11487.0,5487.0,5042.0,445.0,9028.0
Pune,junnar,Junnar (M),3642.0,21416.0,11252.0,10164.0,3211.0,1285.0,1415.0,14916.0,5521.0,5444.0,77.0,15818.0,1991,3,"1991,2001,2011",4502.0,24741.0,12886.0,11855.0,3171.0,1575.0,1766.0,18817.0,7414.0,6727.0,687.0,17327.0,5637.0,25315.0,13066.0,12249.0,2673.0,1462.0,1892.0,20468.0,8452.0,7781.0,671.0,16863.0
Pune,kalamb,Kalamb (Ct),4163.0,20833.0,10700.0,10133.0,2621.0,4695.0,192.0,14185.0,5774.0,5515.0,259.0,14800.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,kalas,Kalas (Ct),2500.0,11344.0,5966.0,5378.0,1614.0,1670.0,317.0,8588.0,3263.0,3165.0,98.0,7983.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,khadakvasla,Khadakvasla (Ct),5634.0,18070.0,10334.0,7736.0,2627.0,2745.0,255.0,13035.0,5414.0,5250.0,164.0,12492.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,khadkale,Khadkale (Ct),1179.0,6001.0,3136.0,2865.0,1076.0,341.0,149.0,3773.0,1870.0,1836.0,34.0,4097.0,1991,3,"1991,2001,2011",2061.0,9804.0,5066.0,4738.0,1511.0,439.0,252.0,6818.0,3188.0,2763.0,425.0,6616.0,2998.0,13435.0,6971.0,6464.0,1814.0,1629.0,701.0,10070.0,4738.0,4132.0,606.0,8697.0
Pune,kharadi,Kharadi (Ct),2520.0,11679.0,6132.0,5547.0,2283.0,903.0,70.0,7759.0,3429.0,3328.0,101.0,8149.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,kirkee,Kirkee (Cantt.),14036.0,78323.0,43758.0,34565.0,10907.0,12136.0,1327.0,56427.0,26952.0,26586.0,366.0,51005.0,1991,3,"1991,2001,2011",14685.0,77473.0,43386.0,34087.0,8776.0,13235.0,1345.0,60746.0,29599.0,28065.0,1534.0,47874.0,16266.0,78684.0,43837.0,34847.0,8164.0,14400.0,1750.0,65166.0,33674.0,31554.0,2120.0,45010.0
Pune,kivale,Kivale (Ct),2071.0,10359.0,5431.0,4928.0,1826.0,2383.0,334.0,6377.0,3042.0,2975.0,67.0,7250.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,lohagaon,Lohagaon (Ct),2166.0,10329.0,5449.0,4880.0,1904.0,1147.0,228.0,6285.0,3338.0,3055.0,283.0,6708.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,lonavala,Lonavala (M),9256.0,47987.0,25942.0,22045.0,7511.0,3502.0,1884.0,31940.0,15172.0,14975.0,197.0,32618.0,1991,3,"1991,2001,2011",11290.0,55652.0,30189.0,25463.0,6611.0,3777.0,2103.0,41149.0,19610.0,18760.0,850.0,36042.0,12195.0,57698.0,30854.0,26844.0,5983.0,7658.0,2203.0,46196.0,22843.0,21620.0,1223.0,34855.0
Pune,pimpri chinchwad,Pimpri Chinchwad (M.Corp.),113415.0,517083.0,278087.0,238996.0,89331.0,82996.0,8392.0,338279.0,166833.0,163205.0,3628.0,346622.0,1991,3,"1991,2001,2011",231562.0,1012472.0,547050.0,465422.0,143034.0,140567.0,19401.0,745317.0,350260.0,327799.0,22461.0,662212.0,427356.0,1727692.0,942533.0,785159.0,221746.0,273810.0,36535.0,1343658.0,676832.0,629863.0,46969.0,1050860.0
Pune,pune,Pune (Cantt.),316347.0,1566651.0,812523.0,754128.0,221353.0,231983.0,16751.0,1086147.0,482972.0,470013.0,12959.0,1070720.0,1991,6,"1991,1991,2001,2001,2011,2011",555771.0,2538473.0,1321338.0,1217135.0,302960.0,298841.0,24442.0,1930063.0,865150.0,811291.0,53859.0,1673323.0,742602.0,3124458.0,1603675.0,1520783.0,337062.0,419396.0,34025.0,2496324.0,1203153.0,1129388.0,73765.0,1921305.0
Pune,sasvad,Sasvad (M),3764.0,19536.0,10071.0,9465.0,2903.0,1548.0,171.0,13972.0,6759.0,6623.0,136.0,12641.0,1991,3,"1991,2001,2011",5557.0,26689.0,13794.0,12895.0,3365.0,2486.0,388.0,19817.0,9511.0,8262.0,1249.0,17178.0,7054.0,31821.0,16219.0,15602.0,3362.0,2941.0,523.0,24840.0,12611.0,11340.0,1271.0,19210.0
Pune,shirur,Shirur (M),3750.0,18410.0,9425.0,8985.0,3128.0,2414.0,386.0,11890.0,5178.0,4987.0,191.0,13041.0,1991,3,"1991,2001,2011",5673.0,26999.0,14048.0,12951.0,3774.0,3474.0,906.0,19212.0,9182.0,8604.0,578.0,17817.0,8030.0,37111.0,19003.0,18108.0,4728.0,4613.0,1008.0,27585.0,12394.0,11542.0,852.0,24717.0
Pune,shivane,Shivane (Ct),1798.0,8756.0,4617.0,4139.0,1417.0,1232.0,224.0,5564.0,2733.0,2643.0,90.0,5933.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,shivatkar (nira),Shivatkar (Nira) (Ct),1765.0,9172.0,4716.0,4456.0,1456.0,1233.0,245.0,5790.0,3020.0,2975.0,45.0,6107.0,1991,3,"1991,2001,2011",2093.0,10135.0,5152.0,4983.0,1366.0,1308.0,182.0,7297.0,3538.0,3211.0,327.0,6597.0,2495.0,11228.0,5702.0,5526.0,1246.0,1586.0,336.0,8561.0,4142.0,3513.0,629.0,7086.0
Pune,talegaon dabhade,Talegaon Dabhade (M),6507.0,31120.0,16136.0,14984.0,4605.0,2686.0,938.0,21863.0,9766.0,9571.0,195.0,21159.0,1991,3,"1991,2001,2011",9545.0,42578.0,22534.0,20044.0,5042.0,2892.0,1009.0,33533.0,14723.0,14196.0,527.0,27855.0,13856.0,56435.0,29033.0,27402.0,6232.0,4619.0,1695.0,45934.0,20537.0,18995.0,1542.0,35898.0
Pune,vadgaon,Vadgaon (Ct),1853.0,8930.0,4689.0,4241.0,1498.0,685.0,284.0,5992.0,2690.0,2584.0,106.0,6134.0,1991,2,"1991,2001",2530.0,11364.0,5941.0,5423.0,1528.0,533.0,322.0,8443.0,3586.0,3176.0,410.0,7778.0,,,,,,,,,,,,
Pune,vadgaon bk,Vadgaon Bk (Ct),2250.0,9588.0,5062.0,4526.0,1672.0,730.0,107.0,6208.0,3424.0,3376.0,48.0,6116.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,vadgaon sheri,Vadgaon Sheri (Ct),7061.0,32445.0,17115.0,15330.0,5395.0,2538.0,304.0,23526.0,9567.0,9143.0,424.0,22454.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Pune,warje,Warje (Ct),4081.0,17676.0,9349.0,8327.0,3367.0,2218.0,445.0,11398.0,5654.0,5616.0,38.0,11984.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Ahmadnagar,ahmadnagar,Ahmadnagar (Cantt.),34771.0,181339.0,94098.0,87241.0,27848.0,20671.0,1238.0,127291.0,55332.0,54527.0,805.0,125202.0,1991,6,"1991,1991,2001,2001,2011,2011",6642.0,39934.0,25201.0,14733.0,4099.0,5929.0,662.0,32778.0,18315.0,17169.0,1146.0,21619.0,5608.0,28986.0,16568.0,12418.0,3213.0,5771.0,560.0,23787.0,11797.0,11020.0,777.0,17189.0
Ahmadnagar,deolali-pravara,Deolali-Pravara (M),4843.0,25320.0,13249.0,12071.0,4061.0,3216.0,932.0,14700.0,9068.0,8257.0,811.0,15441.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Ahmadnagar,kopargaon,Kopargaon (M),9525.0,47629.0,24499.0,23130.0,8145.0,6557.0,1163.0,29041.0,13812.0,13768.0,44.0,33773.0,1991,3,"1991,2001,2011",11120.0,59970.0,30760.0,29210.0,8380.0,8202.0,1564.0,41210.0,18953.0,16979.0,1974.0,41017.0,13211.0,65273.0,33222.0,32051.0,7839.0,10490.0,1668.0,48862.0,21825.0,19886.0,1939.0,43448.0
Ahmadnagar,pathardi,Pathardi (M),3778.0,19532.0,10284.0,9248.0,3260.0,2228.0,161.0,11860.0,6185.0,5978.0,207.0,13140.0,1991,3,"1991,2001,2011",4356.0,22827.0,11977.0,10850.0,3081.0,2388.0,198.0,16208.0,7755.0,6706.0,1049.0,15072.0,5516.0,27211.0,14224.0,12987.0,3120.0,2907.0,218.0,20564.0,10062.0,8987.0,1075.0,17149.0
Ahmadnagar,rahta pimplas,Rahta Pimplas (M),3468.0,17953.0,9115.0,8838.0,3029.0,2806.0,672.0,10717.0,6983.0,6628.0,355.0,10615.0,1991,3,"1991,2001,2011",3516.0,19019.0,9697.0,9322.0,2589.0,3065.0,852.0,13417.0,7193.0,6262.0,931.0,11826.0,4375.0,22335.0,11438.0,10897.0,2847.0,3784.0,1002.0,16510.0,8190.0,7614.0,576.0,14145.0
Ahmadnagar,rahuri,Rahuri (M),5291.0,28408.0,14639.0,13769.0,4923.0,3799.0,1580.0,16969.0,9329.0,9097.0,232.0,18847.0,1991,3,"1991,2001,2011",6394.0,34476.0,17876.0,16600.0,4573.0,4572.0,2112.0,23912.0,12884.0,11687.0,1197.0,21592.0,7841.0,38813.0,20140.0,18673.0,4815.0,5838.0,2586.0,28454.0,14628.0,13500.0,1128.0,24185.0
Ahmadnagar,sangamner,Sangamner (M),8505.0,49061.0,25304.0,23757.0,7890.0,3072.0,645.0,33149.0,14893.0,14761.0,132.0,34036.0,1991,3,"1991,2001,2011",11449.0,61958.0,31699.0,30259.0,8258.0,3238.0,720.0,46674.0,19886.0,18812.0,1074.0,42072.0,13218.0,65804.0,33463.0,32341.0,7165.0,3478.0,1064.0,53280.0,21861.0,20553.0,1308.0,43943.0
Ahmadnagar,shirdi,Shirdi (M),3242.0,15129.0,7881.0,7248.0,3029.0,2459.0,691.0,7961.0,5512.0,5339.0,173.0,9444.0,1991,3,"1991,2001,2011",5211.0,26184.0,13880.0,12304.0,4184.0,4545.0,957.0,17825.0,9349.0,8532.0,817.0,16835.0,7775.0,36004.0,18751.0,17253.0,5107.0,7282.0,1299.0,25921.0,12106.0,11330.0,776.0,23898.0
Ahmadnagar,shrigonda,Shrigonda (M),4214.0,21646.0,11189.0,10457.0,3839.0,2641.0,282.0,12712.0,7955.0,7869.0,86.0,13605.0,1991,3,"1991,2001,2011",4946.0,26324.0,13620.0,12704.0,3457.0,3526.0,324.0,18274.0,10202.0,7896.0,2306.0,16122.0,6343.0,31134.0,16048.0,15086.0,3650.0,3895.0,577.0,22513.0,13395.0,11969.0,1426.0,17739.0
Ahmadnagar,shrirampur,Shrirampur (M),13627.0,71368.0,36465.0,34903.0,11858.0,12137.0,1159.0,43981.0,20248.0,20034.0,214.0,50906.0,1991,3,"1991,2001,2011",15407.0,81255.0,41355.0,39900.0,10794.0,14147.0,1320.0,58662.0,25643.0,23279.0,2364.0,55612.0,18104.0,89282.0,44842.0,44440.0,10539.0,16688.0,1973.0,67638.0,30986.0,26625.0,4361.0,58296.0
Ahmadnagar,shrirampur (r),Shrirampur (R) (Ct),1477.0,7684.0,3950.0,3734.0,1346.0,3515.0,78.0,4100.0,1828.0,1690.0,138.0,5718.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Ahmadnagar,wari,Wari (Ct),1677.0,7663.0,3978.0,3685.0,1208.0,1837.0,216.0,4587.0,2520.0,2373.0,147.0,4996.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Bid,ambejogai,Ambejogai (M),11369.0,57159.0,30300.0,26859.0,10436.0,9702.0,445.0,34176.0,14932.0,14316.0,616.0,41611.0,1991,3,"1991,2001,2011",12508.0,69478.0,36425.0,33053.0,9503.0,11132.0,915.0,48612.0,18994.0,17431.0,1563.0,50484.0,14296.0,73975.0,38026.0,35949.0,9373.0,11959.0,857.0,56073.0,24050.0,21019.0,3031.0,49925.0
Bid,ashti,Ashti (Ct),2163.0,9989.0,5156.0,4833.0,1906.0,1272.0,61.0,5865.0,3126.0,2919.0,207.0,6656.0,1991,2,"1991,2011",,,,,,,,,,,,,2538.0,11972.0,6102.0,5870.0,1503.0,1376.0,134.0,8944.0,4265.0,3859.0,406.0,7707.0
Bid,bid,Bid (M),22165.0,112434.0,59537.0,52897.0,21838.0,12858.0,662.0,68185.0,28566.0,27440.0,1126.0,82742.0,1991,3,"1991,2001,2011",24705.0,138196.0,71827.0,66369.0,20637.0,12981.0,1488.0,98105.0,36287.0,33917.0,2370.0,101909.0,28940.0,146709.0,75566.0,71143.0,19954.0,13946.0,1326.0,113249.0,47386.0,41658.0,5728.0,99323.0
Bid,dharur,Dharur (M),3167.0,16386.0,8453.0,7933.0,3515.0,2155.0,144.0,8203.0,5504.0,5441.0,63.0,10819.0,1991,3,"1991,2001,2011",3240.0,18338.0,9543.0,8795.0,2885.0,2526.0,240.0,11661.0,5657.0,4838.0,819.0,12681.0,3959.0,20417.0,10573.0,9844.0,2792.0,2820.0,327.0,14535.0,7614.0,6683.0,931.0,12803.0
Bid,georai,Georai (M),4786.0,23665.0,12263.0,11402.0,4958.0,2457.0,135.0,12376.0,7207.0,6891.0,316.0,16142.0,1991,3,"1991,2001,2011",5207.0,28492.0,14760.0,13732.0,4130.0,3223.0,359.0,18933.0,8595.0,7693.0,902.0,19897.0,6396.0,33562.0,17263.0,16299.0,4838.0,4279.0,365.0,23913.0,11508.0,10178.0,1330.0,22054.0
Bid,manjlegaon,Manjlegaon (M),6795.0,34665.0,17812.0,16853.0,7430.0,3920.0,137.0,17911.0,9764.0,9140.0,624.0,24277.0,1991,3,"1991,2001,2011",7541.0,44029.0,22652.0,21377.0,6952.0,4480.0,486.0,27761.0,12070.0,11285.0,785.0,31959.0,9468.0,49453.0,25539.0,23914.0,7046.0,6403.0,723.0,35030.0,16520.0,14882.0,1638.0,32933.0
Bid,parli,Parli (M),14258.0,72670.0,38040.0,34630.0,15129.0,8680.0,919.0,38838.0,19576.0,19270.0,306.0,52788.0,1991,3,"1991,2001,2011",15920.0,88537.0,46078.0,42459.0,12882.0,13034.0,1623.0,59076.0,23810.0,20546.0,3264.0,64727.0,17382.0,90975.0,46975.0,44000.0,12206.0,14695.0,1384.0,66483.0,29775.0,26485.0,3290.0,61200.0
Latur,ahmadpur,Ahmadpur (M),4331.0,25878.0,13481.0,12397.0,5628.0,3546.0,274.0,13386.0,6775.0,6342.0,433.0,18670.0,1991,3,"1991,2001,2011",6045.0,35805.0,18852.0,16953.0,5411.0,5173.0,381.0,23817.0,9863.0,7839.0,2024.0,25942.0,7942.0,43936.0,22796.0,21140.0,5691.0,6518.0,560.0,31618.0,13168.0,11590.0,1578.0,30768.0
Latur,ausa,Ausa (M),3788.0,23246.0,12157.0,11089.0,4663.0,2768.0,151.0,12453.0,6730.0,4711.0,2019.0,14497.0,1991,3,"1991,2001,2011",5184.0,30876.0,15853.0,15023.0,5089.0,3526.0,179.0,19323.0,8875.0,8231.0,644.0,22001.0,6647.0,36118.0,18527.0,17591.0,4882.0,4131.0,193.0,24853.0,11455.0,10345.0,1110.0,24663.0
Latur,latur,Latur (M),34940.0,197408.0,104230.0,93178.0,38644.0,32668.0,2501.0,114087.0,50561.0,49758.0,803.0,146044.0,1991,3,"1991,2001,2011",54217.0,299985.0,156547.0,143438.0,44991.0,47464.0,4441.0,205947.0,82394.0,77014.0,5380.0,217591.0,74557.0,382940.0,197737.0,185203.0,47811.0,67474.0,5550.0,282237.0,116044.0,104528.0,11516.0,266896.0
Latur,nilanga,Nilanga (M),3896.0,24883.0,13068.0,11815.0,5235.0,4895.0,309.0,12759.0,7037.0,6883.0,154.0,17692.0,1991,3,"1991,2001,2011",5170.0,31662.0,16444.0,15218.0,4971.0,6028.0,561.0,20357.0,8272.0,7648.0,624.0,23390.0,6617.0,36172.0,18673.0,17499.0,4692.0,7026.0,716.0,25174.0,11654.0,10155.0,1499.0,24518.0
Latur,udgir,Udgir (M),10787.0,70453.0,37201.0,33252.0,13640.0,13008.0,1010.0,41545.0,15889.0,15527.0,362.0,54202.0,1991,3,"1991,2001,2011",14257.0,91933.0,48148.0,43785.0,14289.0,16762.0,1620.0,63191.0,22218.0,20922.0,1296.0,69715.0,18054.0,103550.0,54013.0,49537.0,13642.0,21615.0,2005.0,75751.0,29883.0,26151.0,3732.0,73667.0
Osmanabad,bhum,Bhum (M),2798.0,14845.0,7780.0,7065.0,2944.0,1966.0,294.0,8381.0,4567.0,3905.0,662.0,9616.0,1991,3,"1991,2001,2011",3336.0,17509.0,9096.0,8413.0,2315.0,2569.0,476.0,11737.0,5162.0,4251.0,911.0,12347.0,3931.0,18561.0,9672.0,8889.0,2302.0,2812.0,471.0,13778.0,5999.0,4686.0,1313.0,12562.0
Osmanabad,kalamb,Kalamb (M),3760.0,19862.0,10331.0,9531.0,3767.0,3240.0,524.0,11985.0,5530.0,5091.0,439.0,13893.0,1991,3,"1991,2001,2011",4273.0,23022.0,12057.0,10965.0,3346.0,3083.0,631.0,15599.0,6863.0,6154.0,709.0,16159.0,5135.0,25713.0,13524.0,12189.0,3535.0,4021.0,1118.0,18968.0,8703.0,7690.0,1013.0,17010.0
Osmanabad,murum,Murum (M),2773.0,15865.0,8056.0,7809.0,2856.0,3066.0,85.0,7841.0,5566.0,5300.0,266.0,10033.0,1991,3,"1991,2001,2011",3156.0,17237.0,8744.0,8493.0,2695.0,2987.0,73.0,10637.0,5533.0,5023.0,510.0,11704.0,3459.0,18371.0,9376.0,8995.0,2275.0,2921.0,122.0,12998.0,6382.0,5448.0,934.0,11989.0
Osmanabad,naldurg,Naldurg (M),2100.0,12880.0,6743.0,6137.0,2714.0,1720.0,66.0,6491.0,3571.0,3494.0,77.0,9232.0,1991,3,"1991,2001,2011",2757.0,15989.0,8326.0,7663.0,2621.0,2217.0,146.0,10146.0,4203.0,3459.0,744.0,11786.0,3457.0,18341.0,9516.0,8825.0,2597.0,2130.0,175.0,13241.0,5493.0,4285.0,1208.0,12848.0
Osmanabad,osmanabad,Osmanabad (M),12103.0,68019.0,36381.0,31638.0,12040.0,10272.0,1209.0,43157.0,17349.0,17098.0,251.0,50419.0,1991,3,"1991,2001,2011",14587.0,80625.0,41982.0,38643.0,11612.0,10918.0,1686.0,58320.0,21863.0,19648.0,2215.0,58762.0,21866.0,111825.0,57824.0,54001.0,13650.0,18715.0,2627.0,86999.0,34502.0,30914.0,3588.0,77323.0
Osmanabad,paranda,Paranda (M),2481.0,14267.0,7390.0,6877.0,2783.0,1817.0,128.0,7228.0,4445.0,4393.0,52.0,9770.0,1991,3,"1991,2001,2011",3012.0,16990.0,8767.0,8223.0,2722.0,2092.0,141.0,10662.0,5523.0,5039.0,484.0,11467.0,3577.0,18758.0,9665.0,9093.0,2577.0,2541.0,196.0,13584.0,6807.0,6247.0,560.0,11951.0
Osmanabad,tuljapur,Tuljapur (M),4056.0,23012.0,11873.0,11139.0,3950.0,3180.0,206.0,13775.0,6382.0,6074.0,308.0,16322.0,1991,3,"1991,2001,2011",5612.0,31706.0,16462.0,15244.0,4644.0,4563.0,355.0,21407.0,8793.0,8085.0,708.0,22913.0,6563.0,34011.0,17580.0,16431.0,4170.0,5205.0,500.0,26012.0,11592.0,9143.0,2449.0,22419.0
Osmanabad,umarga,Umarga (M),4537.0,25130.0,13278.0,11852.0,4715.0,3754.0,343.0,13495.0,7221.0,7163.0,58.0,17851.0,1991,3,"1991,2001,2011",5626.0,30178.0,15658.0,14520.0,4492.0,4695.0,909.0,19752.0,8825.0,7226.0,1599.0,21353.0,6799.0,35477.0,18141.0,17336.0,4430.0,5514.0,823.0,26208.0,11050.0,10335.0,715.0,24427.0
Solapur,akkalkot,Akkalkot (M),6290.0,35237.0,17995.0,17242.0,5990.0,3793.0,702.0,18641.0,9650.0,9062.0,588.0,24999.0,1991,3,"1991,2001,2011",7024.0,38213.0,19392.0,18821.0,5587.0,5025.0,783.0,23933.0,12019.0,10922.0,1097.0,26194.0,7869.0,40103.0,20051.0,20052.0,5315.0,5305.0,769.0,26471.0,12679.0,11984.0,695.0,27424.0
Solapur,barshi,Barshi (M),16606.0,88810.0,45880.0,42930.0,13280.0,12985.0,834.0,55067.0,24708.0,24238.0,470.0,63632.0,1991,3,"1991,2001,2011",20569.0,104785.0,53848.0,50937.0,13123.0,15162.0,1037.0,74697.0,32353.0,29527.0,2826.0,72432.0,24713.0,118722.0,60801.0,57921.0,13418.0,18374.0,1480.0,90322.0,38885.0,35888.0,2997.0,79837.0
Solapur,dudhani,Dudhani (M),1815.0,10576.0,5385.0,5191.0,1989.0,976.0,71.0,4610.0,3327.0,2923.0,404.0,6845.0,1991,3,"1991,2001,2011",2033.0,11754.0,6022.0,5732.0,1779.0,1155.0,347.0,6855.0,4408.0,3751.0,657.0,7346.0,2101.0,11214.0,5779.0,5435.0,1434.0,1249.0,417.0,6824.0,3992.0,3683.0,309.0,7222.0
Solapur,ii)solapur rural (og),Ii)Solapur Rural (Og),945.0,5148.0,2664.0,2484.0,879.0,334.0,106.0,2434.0,2120.0,2114.0,6.0,3022.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Solapur,iii)majrewadi (og),Iii)Majrewadi (Og),1836.0,9717.0,5004.0,4713.0,1282.0,505.0,53.0,6633.0,2995.0,2989.0,6.0,6716.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Solapur,iv)nehru nagar (og),Iv)Nehru Nagar (Og),357.0,1766.0,915.0,851.0,258.0,232.0,0.0,1374.0,456.0,454.0,2.0,1308.0,1991,1,1991,,,,,,,,,,,,,,,,,,,,,,,,
Solapur,karmala,Karmala (M),3642.0,19522.0,10136.0,9386.0,3157.0,3188.0,251.0,12498.0,5290.0,5224.0,66.0,14166.0,1991,3,"1991,2001,2011",4045.0,21928.0,11338.0,10590.0,3138.0,3532.0,308.0,15471.0,6963.0,6230.0,733.0,14965.0,4702.0,23199.0,11905.0,11294.0,2738.0,3535.0,430.0,17793.0,7428.0,6751.0,677.0,15771.0
Solapur,kurduvadi,Kurduvadi (M),3959.0,21593.0,11131.0,10462.0,3395.0,5200.0,219.0,14291.0,5383.0,5354.0,29.0,16181.0,1991,3,"1991,2001,2011",4445.0,22777.0,11763.0,11014.0,2945.0,5639.0,233.0,16622.0,6869.0,5968.0,901.0,15908.0,4642.0,22463.0,11483.0,10980.0,2427.0,5401.0,292.0,17565.0,7058.0,6264.0,794.0,15405.0
Solapur,maindargi,Maindargi (M),2219.0,12483.0,6204.0,6279.0,2337.0,1103.0,657.0,5149.0,4006.0,2582.0,1424.0,7053.0,1991,3,"1991,2001,2011",2300.0,12148.0,6029.0,6119.0,1614.0,1086.0,236.0,7273.0,4607.0,3901.0,706.0,7541.0,2468.0,12363.0,6217.0,6146.0,1483.0,1261.0,178.0,7380.0,4601.0,4246.0,355.0,7762.0
